file,line,tag,handlers,label,file_kind,status,suggested_phases
src/components/common/Input.tsx,349,button,onClick={() => handleChange(value - step)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Input.tsx,357,input,onChange={(e) => handleChange(Number(e.target.value))},type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Input.tsx,367,button,onClick={() => handleChange(value + step)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Input.tsx,379,button,onClick={() => handleChange(preset.value)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/MilestoneToast.tsx,101,div,onClick={() => dismissNotification(n.id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Modal.tsx,166,motion.div,onClick={closeOnOverlay ? onClose : undefined},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Modal.tsx,174,motion.div,onClick={(e) => e.stopPropagation()},aria-label={!title && ariaLabel ? ariaLabel : undefined},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Modal.tsx,195,IconButton,onClick={onClose},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Modal.tsx,252,Modal,onClose={onClose},title={title},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Modal.tsx,257,button,onClick={onClose},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Modal.tsx,260,button,"onClick={() => {
            onConfirm();
            onClose();
          }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Modal.tsx,315,motion.div,onClick={onClose},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Modal.tsx,335,IconButton,onClick={onClose},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Notification.tsx,56,button,"onClick={() => {
              action.onClick();
              onAction?.();
            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/common/Notification.tsx,68,button,onClick={() => onDismiss(id)},aria-label=Dismiss,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/common/Notification.tsx,102,button,onClick={onClearAll},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/common/Notification.tsx,110,Notification,onDismiss={onDismiss},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/common/Notification.tsx,152,button,onClick={onClick},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/common/NotificationBell.tsx,21,button,onClick={() => navigate('/notifications')},title=Notifications,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/common/NumericKeypad.tsx,103,button,onClick={() => handleQuickAmount(qa)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/NumericKeypad.tsx,117,button,onClick={() => handleKey(key)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Search.tsx,59,input,onChange={(e) => onChange(e.target.value)}; onKeyDown={handleKeyDown},type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Search.tsx,81,motion.button,onClick={handleClear},aria-label=Clear Search,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Search.tsx,171,SearchInput,onChange={onChange},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Search.tsx,172,div,onKeyDown={handleKeyDown},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Search.tsx,187,motion.div,"onClick={() => {
                      onSelect(item);
                      setIsOpen(false);
                    }}; onMouseEnter={() => setHighlightedIndex(index)}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Search.tsx,240,button,onClick={() => handleClick(id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Table.tsx,87,tr,"onClick={() => onRowClick?.(item, index)}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Tabs.tsx,103,button,onClick={() => !disabled && setActiveTab(id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Tabs.tsx,178,Tabs,onChange={onChange},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Toast.tsx,167,div,"onClick={() => {
        if (toast.onClick) {
          toast.onClick();
          setIsExiting(true);
          setTimeout(onRemove, 300);
        }
      }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Toast.tsx,180,button,"onClick={(event) => {
          event.stopPropagation();
          setIsExiting(true);
          setTimeout(onRemove, 300);
        }}",type=button; aria-label=Dismiss Notification,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Toast.tsx,214,ToastItem,onRemove={() => removeToast(toast.id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Tooltip.tsx,165,span,"onMouseEnter={showTooltip}; onMouseLeave={hideTooltip}; onFocus={showTooltip}; onBlur={hideTooltip}; onClick={toggleTooltip}; onKeyDown={(e) => {
          if (e.key === 'Enter' || e.key === ' ') {
            e.preventDefault();
            toggleTooltip();
          }
        }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/Tooltip.tsx,298,span,onClick={togglePopover},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/TransactionLedgerView.tsx,198,button,onClick={() => loadLedger()},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/common/WaitlistBanner.tsx,176,div,"onClick={held ? () => navigate(`/table/${entry.tableId}?buyin=1`) : undefined}; onKeyDown={
              held
                ? (e) => {
                    if (e.key === 'Enter' || e.key === ' ') {
                      e.preventDefault();
                      navigate(`/table/${entry.tableId}?buyin=1`);
                    }
                  }
                : undefined
            }","aria-label={
              held ? `Your Seat Is Held For ${left} More Seconds. Tap To Take It.` : undefined
            }",runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",8;11
src/components/common/WaitlistBanner.tsx,292,button,"onClick={(e) => {
                // The card itself navigates while a hold is live; dismissing
                // must not also open the table.
                e.stopPropagation();
                dismiss(entry.tableId);
              }}","aria-label={
                entry.tableName
                  ? `Dismiss The Waitlist Notice For ${entry.tableName}`
                  : 'Dismiss The Waitlist Notice'
              }; title=Dismiss",runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",8;11
src/components/common/confirmDialog.tsx,81,ConfirmModal,onConfirm={() => settle(true)}; onCancel={() => settle(false)},title={current?.opts.title},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/confirm/ConfirmDialog.tsx,34,button,onClick={onCancel},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/confirm/ConfirmDialog.tsx,37,button,onClick={onConfirm},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/copy/CopyButton.tsx,24,button,onClick={handleCopy},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/copy/CopyField.tsx,22,input,,type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/copy/CopyField.tsx,23,button,onClick={handleCopy},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/counters/Counter.tsx,33,button,onClick={decrement},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/counters/Counter.tsx,37,button,onClick={increment},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/customization/AvatarCustomizer.tsx,229,button,"onClick={() => {
                  haptic.light();
                  setSelectedIcon(glyph);
                }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/customization/AvatarCustomizer.tsx,249,button,"onClick={() => {
                  haptic.light();
                  setSelectedBg(color);
                }}",type=button; aria-label={`Background ${color}`},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
